College Code,College Name,Branch Code,Branch Name,Year_2017,OC_2017,BC_2017,BCM_2017,MBC_2017,SC_2017,SCA_2017,ST_2017,OCRank_2017,BCRank_2017,BCMRank_2017,MBCRank_2017,SCRank_2017,SCARank_2017,STRank_2017,Year_2018,OC_2018,BC_2018,BCM_2018,MBC_2018,SC_2018,SCA_2018,ST_2018,OCRank_2018,BCRank_2018,BCMRank_2018,MBCRank_2018,SCRank_2018,SCARank_2018,STRank_2018,Year_2019,OC_2019,BC_2019,BCM_2019,MBC_2019,SC_2019,SCA_2019,ST_2019,OCRank_2019,BCRank_2019,BCMRank_2019,MBCRank_2019,SCRank_2019,SCARank_2019,STRank_2019
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",BY,2,2017,197.5,197,195.25,195.5,189.5,183.5,178.25,2544,3450,6670,6423,17960,28284,37055,2018,194.25,192.5,186.75,190.75,181.25,185,134905,4593,6663,14622,9188,21562,16743,134905,2019,186.5,183.25,188,177,153.5,130,134905,4392,6292,3684,10436,27748,48301,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",CE,3,2017,198.5,197.75,197,197.5,194.5,191.25,134905,1336,2101,3350,2745,8259,14071,134905,2018,196.25,195.25,194,193.5,185.75,171.75,134905,2370,3466,5048,5428,15856,32186,134905,2019,188.5,186.5,175.5,181.5,170,181,134905,3393,4397,11238,7333,15242,7624,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",CM,6,2017,199,198.5,197.75,196.75,190.25,181.75,180.25,780,1231,2146,4179,16107,31132,33602,2018,198.5,197.75,194.25,195.5,182.75,173.5,176,487,895,4639,3136,19580,30195,27433,2019,194.5,193,189,187.5,176,154,164.5,536,937,2979,3804,10958,27347,19514
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",EE,7,2017,199,198.75,197.5,197.5,194,196.25,185.25,804,1078,2706,2611,8907,4848,25233,2018,197.5,197,194.75,195.5,189.25,186.25,176.75,1125,1650,4156,3118,11407,15265,26596,2019,191.5,190,184.5,187.75,178.5,164.5,146.5,1387,1996,5519,3689,9350,19483,33552
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",EM,8,2017,199,198.75,198,197.75,192,191.75,134905,723,945,1926,2420,12925,13256,134905,2018,197.75,197.33,193.75,195.5,186.75,162.5,160.25,954,1257,5307,3054,14748,41552,43859,2019,192.25,191.5,187.5,186.5,172,159.25,155,1124,1431,3874,4379,13871,23410,26629
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",EC,9,2017,199.5,199.25,198.5,198.25,195.5,196.25,187.75,297,485,1196,1561,6102,4875,21042,2018,198.75,198.25,197.25,196.75,190,187,170.25,296,638,1333,1758,10065,14528,33754,2019,195.5,193.5,189,191,180.25,179,158.5,383,788,3139,1569,8246,9162,23878
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",IM,12,2017,198,197.75,195,195.5,185,175.5,154.5,1808,2316,6917,6424,25529,41413,72601,2018,197,196.5,192.75,193.75,175.75,156.25,152,1626,2046,6560,5370,27857,47711,51802,2019,191,190,184.5,185,163,143.5,160,1589,2627,5469,5171,20728,35882,22725
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",ME,15,2017,199.5,199.25,199,198.25,195.25,195,134905,265,518,714,1634,6770,7171,134905,2018,198,197,196.25,195.75,188.75,183.25,134905,761,1505,2291,2843,12234,18941,30591,2019,192,190,187,185.5,176,192,136.5,1259,1993,4084,4948,11174,1268,42033
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",TX,29,2017,196.25,195,191.75,191.75,176.75,181.5,134905,5056,7170,13270,13137,39433,31556,134905,2018,192.75,190,182,188,165.25,161,134905,6334,9924,20650,13163,38807,42980,134905,2019,182,179,175,163,146.5,107,134905,6955,9172,11788,20514,33630,72807,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",AS,32,2017,197.25,196.25,194.5,194.5,182.75,176.75,160.25,3233,4974,7998,7988,29448,39354,64588,2018,193.25,191.5,189.75,189.5,162.25,148,115.5,5762,8034,10816,11166,41864,55630,84052,2019,180.75,178,172,173.5,144,114,134905,7894,9836,13872,12961,35545,64749,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",PR,36,2017,197,196.5,195.25,195,187,134905,172.25,3307,4508,6747,7156,22067,134905,46449,2018,194,191.5,189.75,189.25,172.25,159.25,134905,5097,7995,10880,11473,31694,44797,134905,2019,180,178,178.5,170,157.5,129,134905,8380,9770,9394,15295,24624,49555,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",MF,38,2017,198.75,198.75,198,197.75,193,191,134905,840,976,1901,2330,10887,14731,134905,2018,196.75,196.25,194.5,194,181.5,174.5,172.5,1791,2316,4268,4889,21287,29162,31201,2019,189.5,189,181.5,180.5,165,171.5,136.5,2683,3014,7420,7962,19081,14365,42379
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",ES,54,2017,196.75,196.5,195,194.5,184.5,173,134905,3772,4641,6919,8018,26502,45083,134905,2018,192.75,191,189,189.5,161.25,164,134905,6387,8890,11708.75,11112,42700,40176,134905,2019,184,182,173.5,174.5,155.75,127.5,91.5,5703,7212,12949,11875,26138,50696,89766
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",MS,55,2017,197.75,197.25,195.25,197,189.5,187.75,134905,2270,3087,6537,3711,17921,21000,134905,2018,194.5,192.5,188.5,190.5,164.5,187.5,151.25,4405,6646,12617,9460,39593,13619,52685,2019,184.5,182,177.5,170.25,142,147,134905,5402,7083,10195,15168,37287,33042,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",CN,56,2017,197.5,197.5,196.5,197,192,134905,134905,2645,2738,4284,3665,12570,134905,134905,2018,194.5,193.75,189.25,192.5,181,147.75,134905,4258,5278,11439,6662,21745,55962,134905,2019,185.5,184,165,176,156.5,137,134905,5072,5792,18927,11189,25654,41606,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",RA,57,2017,197.25,196.5,191.75,194,180.25,171,134905,3063,4241,13169,8886,33763,48258,134905,2018,195.5,193.75,190.25,190.25,163.75,149.75,134905,3240,5141,9890,9881,40321,54049,134905,2019,189,186,179.5,175.5,152,134.5,88.5,3053,4654,8745,11279,28986,43874,92904
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",PN,59,2017,196.25,196,195,194.25,182.25,176,134905,4855,5199,7037,8442,30109,40539,134905,2018,190.5,190,185.75,187.25,164.5,154,134905,9554,10552,15861,13980,39440,49851,134905,2019,178,176.5,175.5,168.5,139.5,114,134905,9726,10857,11447,16588,39659,64951,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",IY,60,2017,197.25,196.5,192,193.25,176.75,185.25,134905,3107,4335,12937,10522,39301,25323,134905,2018,192.5,191,189,187,164,144.5,134905,6694,8771,11969,14249,40063,58809,134905,2019,184,181,183.5,171.5,142.5,119,134905,5990,7584,6236,14395,36734,59377,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",MY,61,2017,195.5,195.5,134905,192.5,175.75,134905,173.5,6092,6296,134905,11684,40919,134905,44419,2018,190.25,189.25,187.25,187.5,155.25,135.5,134905,9744.5,11380,14054,13898,48770,67101,134905,2019,178,174.5,162.5,169.5,136,134905,134905,9832,12088,21026,15724,42497,134905,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",MT,62,2017,196.75,196,195.75,194,183.75,183.75,134905,4177,5524,5956,9210,27931,27603,134905,2018,194,192,189,189,174,165.25,134905,4826,7415,11601,11691,29725,38920,134905,2019,181.5,177.5,170,173.5,148.5,142.5,134905,7407,10068,15257,12895,31890,37063,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",PS,63,2017,195.25,194.75,192.75,191.75,175,171,166.25,6890,7858,11200,13185,42176,48558,55504,2018,189,187,173.5,184.5,151,131,134905,11901,14552,30307,17622,52777,71169,134905,2019,172.5,168,163.5,154,120,103,134905,13391,16734,20271,27609,58522,77182,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",FY,64,2017,194.5,192.75,191.25,189.75,166.5,157,147.25,8252,11542,14400,17208,55432,69004,82901,2018,188.75,185.75,176.5,174.75,147,134905,134905,12172,15966,26927,28883,56602,134905,134905,2019,177.5,169.75,169.5,144,111,134905,88,9947,15561,15623,35579,68289,134905,93369
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",TT,65,2017,194.25,193.5,189.75,189.75,171.25,178,134905,8384,9862,17163,17424,47997,37353,134905,2018,187,186,181.5,179,160.75,134905,134905,14307,15800,21205,24021,43222,134905,134905,2019,175,171,157,152.5,135,87,134905,11767,14576,25213,28765,43671,94686,134905
2006,"P.S.G. COLLEGE OF TECHNOLOGY (AUTONOMOUS),AVINASHI ROAD,,COIMBATORE DIST, PIN - 641004.",BS,78,2017,197.25,196.25,196.25,195.25,182.75,176.5,134905,3244,4708,5130,6869,29627,39626,134905,2018,195,193,194.25,190.5,180.5,189.75,166.25,3618,6252,4737,9296,22344,10749,37748,2019,189,185.5,182,179.5,155.5,163.5,134905,3111,5015,7134,8746,26314,20173,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",CE,3,2017,197,196.5,193.75,195.5,189,191,134905,3399,4482,9279,6338,18679,14471,134905,2018,193.5,191.5,188,191,173,169.25,134905,5643,7953,13073,8809,30673,34786,134905,2019,183,178.5,173,170,157.75,142,134905,6456,9339,13064,15459,24558,37235,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",CS,5,2017,198,197.5,195.25,196.5,190,185.25,166.5,2079,2552,6786,4286,16496,25313,55422,2018,196.75,196.25,195.5,194,178.25,182.5,168.25,1849,2363,3248,4824,24993,19862,35610,2019,190,189.5,184.25,186,167,164.5,157,1958,2747,5655,4587,17509,19582,25245
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",CM,6,2017,197.5,197.25,194.5,195.5,185.75,177.5,160,2874,3225,8104,6253,24349,37933,64896,2018,195.5,195.25,190.25,193,174.5,163.75,127,3048,3355,9671,6045,29169,40265,74604,2019,189.5,188.5,182,183.5,160,134,134905,2855,3212,7100,6189,22782,44583,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",EE,7,2017,197.75,197.5,194.5,196.25,190,188.25,189.75,2170,2515,8009,4751,16401,20049,17081,2018,195.75,195,191.25,194,180,180.75,134905,2979,3602,8549,4898,22890,22100,134905,2019,187.5,186.25,182.5,182.5,161.5,137,134905,3706,4496,6799,6886,21779,41614,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",EM,8,2017,198,197.75,194.25,196.25,186.75,183.25,162.75,2035,2400,8447,4693,22607,28628,60955,2018,195.5,195,188.5,192,171,159.25,134905,3164,3837,12554,7348,33043,44880.5,134905,2019,188,187.5,183,182.5,153,143,123.5,3554,3910,6581,6880,28341,36566,54624
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",EC,9,2017,198.5,198.25,195.75,197,191.5,193.25,134905,1348,1635,5597,3670,13703,10317,134905,2018,196.75,196.5,192.25,195,183.25,170.25,182,1856,2134,7243,3797,19001,33783,20641,2019,189.5,188.5,188,184.5,166,155,157,2716,3213,3618,5523,18475,26682,25176
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",IM,12,2017,197,196.75,193.5,195,180.75,173.75,134905,3577,4127,9909,7252,32910.5,43979,134905,2018,194.75,194.5,191,191.75,170,157.25,134905,4055,4334,8651,7629,33863,46745,134905,2019,187.5,187,179.5,181.5,154.5,134,146,3724,4112,8700,7438,27092,44319,34120
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",ME,15,2017,198.25,198,195.5,197,191.75,191.5,185.5,1606,1938,6191,3486,13366,13693,25020,2018,195.33,194.67,192.5,192.75,177.75,178.25,160.75,3326,4234,6711,6418,25491,24828,43234,2019,186.5,184.5,178.5,178,157,149,135.5,4260,5540,9517,9723,25118,31644,42973
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",CH,21,2017,196.75,196.25,196.75,194.75,189,194.5,134905,3900,4951,3931,7483,18535,8233,134905,2018,194,193.25,191.5,191.25,176,178,163,4996,5936,8194,8545,27466,25395,41124,2019,184.5,182,180.5,177,164,164,134905,5426,7076,8015,10334,19884,19900,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",MF,38,2017,197.75,197.5,195,196,187.5,184,134905,2433,2824,6932,5271,21409,27496,134905,2018,193.5,192.25,186.25,190,164.5,157.25,134905,5552,7036,15405,10364,39467,46833,134905,2019,183.5,180.5,177.5,172.5,145.5,118,134905,6108,8174,10180,13549,34482,60644,134905
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",EY,53,2017,197.25,197,194.5,195.25,186.25,173,134905,3172,3545,8083,6533,23443,45379,134905,2018,194.25,194,188,190.25,171,175,159.25,4606,5012,12948,9865,32813,28615,44871,2019,185.5,184.5,180,178.5,149,127,120,4952,5567,8536,9370,31453,51252,58480
2007,"COIMBATORE INSTITUTE OF TECHNOLOGY (AUTONOMOUS),CIVIL AERODROME (POST) , COIMBATORE (VILLAGE),COIMBATORE DIST, PIN - 641014.",CN,56,2017,195.5,194.75,192.75,193,180.75,178.75,134905,6250,7723,11427,11094,32803,36222,134905,2018,189,187.5,185.25,185,163.25,149.25,134905,11754,13873,16683,17058,40746,54454,134905,2019,174.5,170.5,163.5,160,139.5,107.5,134905,12158,14916,20316,22957,39531,72362,134905
2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",CS,5,2017,140,100.25,134905,96.75,134905,134905,134905,92182,128842,134905,130584,134905,134905,134905,2018,141.5,90,134905,96.5,106.75,120.75,134905,61746,100061,134905,96932,90702,79999,134905,2019,128,90.5,134905,100,82,122.5,134905,50516,90996,134905,80507,99184,55699,134905
2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",EC,9,2017,142.25,102.5,134905,90.25,134905,134905,134905,89474,127571,134905,133050,134905,134905,134905,2018,141.75,86.25,134905,79.75,92.25,122,134905,61562,101388,134905,103056,99093,78856,134905,2019,127,84,134905,90.5,92.5,107,134905,51322,97240,134905,90894,88800,72684,134905
2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",ME,15,2017,127.25,92.5,134905,106,134905,134905,134905,107233,132356,134905,125451,134905,134905,134905,2018,104.5,89,134905,95.75,96,134905,134905,92174,100442,134905,97343,97209,134905,134905,2019,86,134905,134905,134905,134905,106.5,134905,95496,134905,134905,134905,134905,73377,134905
2302,"SRI SHANMUGHA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUCHENGODE - SANKARI MAIN ROAD,,SALEM DIST, PIN - 637304.",AG,45,2017,155.5,119.25,118.5,129.25,146,134905,134905,71398,115063,115691,104897,84731,134905,134905,2018,150.75,117.5,107.25,82.5,101.25,119.5,134905,53025,82537,90282,102432,94154,80978,134905,2019,103.5,80,134905,80,96.5,94.5,134905,76649,101064,134905,100556,84729,86595,134905
2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",CS,5,2017,162,96,134905,97.5,134905,134905,134905,61934,130882,134905,130197,134905,134905,134905,2018,120,98.25,134905,79.75,134905,134905,134905,80521,95953,134905,103010,134905,134905,134905,2019,120.5,80,134905,81.5,92.5,93,101.5,58121,100688,134905,99299,88730,88080,78855
2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",EE,7,2017,155.75,111,134905,91.5,103.75,134905,134905,70900,122009,134905,132671,126783,134905,134905,2018,122.75,97.25,134905,98.25,134905,134905,134905,78195,96517,134905,95955,134905,134905,134905,2019,97,134905,134905,91.5,95,94,134905,83817,134905,134905,89771,86308,87482,134905
2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",EC,9,2017,151.5,95.5,108.25,119,134905,134905,134905,77065,131170,124035,115241,134905,134905,134905,2018,99.75,92.75,134905,98.5,134905,134905,134905,95022,98932,134905,95804,134905,134905,134905,2019,130.5,80,134905,80,80,129,134905,48088,101163,134905,101105,100942,49496,134905
2314,"MUTHAYAMMAL COLLEGE OF ENGINEERING,KAKKAVERI,,NAMAKKAL DIST, PIN - 637408.",ME,15,2017,94.5,90.25,134905,82.75,134905,134905,134905,131590,133073,134905,134492,134905,134905,134905,2018,119,95.75,134905,85.25,100.75,134905,134905,81397,97287,134905,101669,94441,134905,134905,2019,95,86.5,134905,81,83,89.5,134905,86108,94894,134905,99895,98177,92260,134905
2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",CE,3,2017,119.25,89.5,134905,82.5,134905,134905,134905,115088,133293,134905,134518,134905,134905,134905,2018,90,134905,134905,134905,134905,134905,134905,100082.5,134905,134905,134905,134905,134905,134905,2019,96.5,95.5,134905,134905,134905,134905,134905,84779,85745,134905,134905,134905,134905,134905
2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",CS,5,2017,151.25,104,138.25,94.5,134905,134905,134905,77194,126606,94562,131566,134905,134905,134905,2018,125,97.75,88.5,86.25,80,111.25,134905,76302,96180,100609,101325,102968,87431,134905,2019,96.5,86.5,93.5,81,80.5,90,134905,84840,95077,87965,99994,100276,91417,134905
2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",EE,7,2017,105.75,92.25,101.75,90.25,134905,134905,134905,125646,132442,127905,133044,134905,134905,134905,2018,84.75,134905,134905,134905,134905,134905,134905,101852,134905,134905,134905,134905,134905,134905,2019,78,134905,134905,134905,134905,134905,134905,101659,134905,134905,134905,134905,134905,134905
2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",EC,9,2017,148,122.75,104.5,81.5,134905,134905,134905,81970,111640,126284,134626,134905,134905,134905,2018,111,91.75,134905,77.75,79.5,98,134905,87569,99303,134905,103427,103057,96034,134905,2019,90,81,134905,80.5,81,85,134905,91452,99745,134905,100162,99752,96560,134905
2327,"N.S.N. COLLEGE OF ENGINEERING AND TECHNOLOGY,N.S.N. KALVI NAGAR, NH-7,KARUR DIST, PIN - 639003.",ME,15,2017,122.5,105.75,134905,85.75,134905,134905,134905,111974,125532,134905,134107,134905,134905,134905,2018,105,87.25,134905,82.75,79.25,95.75,134905,91825,101018,134905,102337,103118,97378,134905,2019,87.5,79,134905,134905,83.5,81.5,134905,94159,101574,134905,134905,97651,99453,134905
2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",CS,5,2017,152,124,134905,109.75,134905,134905,134905,76357,110423,134905,122973,134905,134905,134905,2018,131.5,91.5,134905,80.5,93.75,109.25,134905,70771,99495,134905,102837,98388,88823,134905,2019,128.5,108,115.5,101,93.5,91,134905,49894,71584,63174,79838,87599,90436,134905
2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",EE,7,2017,150,97,134905,91.25,134905,134905,134905,79182,130532,134905,132731,134905,134905,134905,2018,99.25,134905,134905,134905,134905,134905,134905,95386,134905,134905,134905,134905,134905,134905,2019,117,94.5,134905,92,91,113.5,134905,61455,86774,134905,89287,90268,65432,134905
2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",EC,9,2017,156.5,92.75,102.5,109,134905,134905,134905,70012,132302,127544,123407,134905,134905,134905,2018,87.5,134905,134905,134905,134905,134905,134905,100935,134905,134905,134905,134905,134905,134905,2019,128.5,113.5,134905,83,134905,134905,134905,49886,65627,134905,98170,134905,134905,134905
2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",ME,15,2017,148,95.5,99.75,88.75,105.75,134905,134905,81872,131129,129092,133508,125514,134905,134905,2018,91.75,134905,134905,134905,134905,134905,134905,99296,134905,134905,134905,134905,134905,134905,2019,115.5,87.5,134905,89.75,134905,89,134905,63481,94089,134905,91773,134905,92725,134905
2328,"K S R INSTITUTE FOR ENGINEERING AND TECHNOLOGY,K.S.R. KALVI NAGAR (POST) , THOKKAVADI (VILLAGE),NAMAKKAL DIST, PIN - 637215.",IT,33,2017,136.75,85.5,95.25,90.5,134905,134905,134905,96390,134174,131340,132993,134905,134905,134905,2018,128,92.5,134905,82.5,134905,134905,134905,73767,98987,134905,102419,134905,134905,134905,2019,118.5,87.5,110,104.5,86.5,97.5,134905,59943,93808,69298,75898,95040,83461,134905
2329,"RATHINAM TECHNICAL CAMPUS,RATHINAM TECHZONE CAMPUS, POLLACHI ROAD,,COIMBATORE DIST, PIN - 641021.",CS,5,2017,110.75,99,134905,110.25,134905,134905,134905,122169,129455,134905,122645,134905,134905,134905,2018,115,98.25,134905,98,79,95.25,134905,84597,95879,134905,96052,103172,97641,134905,2019,91.5,82,82,134905,134905,82,134905,90043,98995,98866,134905,134905,98899,134905
